player_id,stats_id,stats_value
9811,17,1
9811,18,1.07
9811,19,71.70%
9811,20,16.90%
9811,21,18505
9811,22,10393
9811,23,4478
9811,24,1393
9811,25,296
9811,26,30
9811,27,16674
9811,28,1495
9811,29,1786
9811,30,4512
9811,31,352
9811,32,89
9811,33,1.01
12810,1,13403
12810,2,12922
12810,3,55.40%
12810,4,72.9
12810,5,3.5
12810,6,740
12810,7,19869
12810,8,1.04
12810,9,0.67
12810,10,0.11
12810,11,0.65
12810,12,0.08
12810,13,0.09
12810,14,9074
12810,15,1744
12810,16,1820
12810,17,0.96
12810,18,0.95
12810,19,72.80%
12810,20,12.30%
12810,21,10795
12810,22,5814
12810,23,2378
12810,24,714
12810,25,149
12810,26,19
12810,27,9683
12810,28,701
12810,29,500
12810,30,2387
12810,31,121
12810,32,52
12810,33,1.04
12086,1,13552
12086,2,13061
12086,3,50.60%
12086,4,74.6
12086,5,4.8
12086,6,765
12086,7,19858
12086,8,1.04
12086,9,0.68
12086,10,0.13
12086,11,0.66
12086,12,0.1
12086,13,0.11
12086,14,9228
12086,15,1856
12086,16,1986
12086,17,0.93
12086,18,0.97
12086,19,70.60%
12086,20,13.00%
12086,21,10630
12086,22,5964
12086,23,2381
12086,24,725
12086,25,139
12086,26,19
12086,27,9609
12086,28,545
12086,29,793
12086,30,2422
12086,31,192
12086,32,34
12086,33,1.06
9896,1,25570
9896,2,25109
9896,3,63.80%
9896,4,73.2
9896,5,4.6
9896,6,1411
9896,7,37302
9896,8,1.02
9896,9,0.69
9896,10,0.11
9896,11,0.67
9896,12,0.1
9896,13,0.1
9896,14,17053
9896,15,3830
9896,16,4156
9896,17,0.92
9896,18,0.99
9896,19,73.30%
9896,20,14.50%
9896,21,20249
9896,22,10732
9896,23,4495
9896,24,1492
9896,25,298
9896,26,36
9896,27,19009
9896,28,341
9896,29,1538
9896,30,4280
9896,31,371
9896,32,93
9896,33,1.01
9766,1,25535
9766,2,25276
9766,3,40.40%
9766,4,79.9
9766,5,4.3
9766,6,1367
9766,7,36338
9766,8,1.01
9766,9,0.7
9766,10,0.15
9766,11,0.7
9766,12,0.08
9766,13,0.08
9766,14,17025
9766,15,4268
9766,16,4587
9766,17,0.93
9766,18,1.04
9766,19,74.10%
9766,20,16.90%
9766,21,19313
9766,22,10665
9766,23,4587
9766,24,1435
9766,25,299
9766,26,39
9766,27,17463
9766,28,1682
9766,29,1374
9766,30,4633
9766,31,331
9766,32,90
9766,33,1.01
10840,1,13179
10840,2,12188
10840,3,46.20%
10840,4,69.9
10840,5,3.2
10840,6,773
10840,7,20279
10840,8,1.08
10840,9,0.65
10840,10,0.11
10840,11,0.6
10840,12,0.08
10840,13,0.09
10840,14,9185
10840,15,1418
10840,16,1163
10840,17,1.22
10840,18,0.92
10840,19,74.80%
10840,20,9.90%
10840,21,11094
10840,22,6063
10840,23,2386
10840,24,610
10840,25,116
10840,26,10
10840,27,10120
10840,28,87
10840,29,705
10840,30,2117
10840,31,148
10840,32,29
10840,33,1.05
1045,1,18850
1045,2,17905
1045,3,37.00%
1045,4,73.3
1045,5,4.8
1045,6,1067
1045,7,28134
1045,8,1.05
1045,9,0.67
1045,10,0.14
1045,11,0.64
1045,12,0.09
1045,13,0.09
1045,14,12880
1045,15,2821
1045,16,2433
1045,17,1.16
1045,18,1.02
1045,19,73.70%
1045,20,14.40%
1045,21,15254
1045,22,8314
1045,23,3399
1045,24,969
1045,25,184
1045,26,14
1045,27,7782
1045,28,6195
1045,29,736
1045,30,3623
1045,31,313
1045,32,223
1045,33,1.01
9261,1,24036
9261,2,23262
9261,3,51.50%
9261,4,76.5
9261,5,3.9
9261,6,1302
9261,7,34804
9261,8,1.03
9261,9,0.69
9261,10,0.14
9261,11,0.67
9261,12,0.09
9261,13,0.09
9261,14,16343
9261,15,3430
9261,16,3067
9261,17,1.12
9261,18,1.01
9261,19,71.40%
9261,20,13.70%
9261,21,18461
9261,22,10497
9261,23,4294
9261,24,1279
9261,25,251
9261,26,22
9261,27,16608
9261,28,1422
9261,29,904
9261,30,4797
9261,31,273
9261,32,100
9261,33,1.01
10470,1,14179
10470,2,13547
10470,3,44.40%
10470,4,76.8
10470,5,4
10470,6,807
10470,7,20719
10470,8,1.05
10470,9,0.68
10470,10,0.14
10470,11,0.65
10470,12,0.1
10470,13,0.11
10470,14,9748
10470,15,2066
10470,16,1954
10470,17,1.06
10470,18,1.01
10470,19,71.10%
10470,20,13.60%
10470,21,10971
10470,22,6361
10470,23,2495
10470,24,744
10470,25,144
10470,26,4
10470,27,9347
10470,28,1218
10470,29,841
10470,30,2541
10470,31,199
10470,32,61
10470,33,1.01
12004,1,7015
12004,2,6742
12004,3,54.80%
12004,4,75
12004,5,4.7
12004,6,387
12004,7,10293
12004,8,1.04
12004,9,0.68
12004,10,0.11
12004,11,0.66
12004,12,0.09
12004,13,0.1
12004,14,4790
12004,15,831
12004,16,829
12004,17,1
12004,18,0.94
12004,19,68.40%
12004,20,11.10%
12004,21,5503
12004,22,3092
12004,23,1265
12004,24,348
12004,25,76
12004,26,9
12004,27,5231
12004,28,123
12004,29,383
12004,30,1208
12004,31,60
12004,32,23
12004,33,1.04
4373,1,9017
4373,2,8646
4373,3,28.30%
4373,4,68.7
4373,5,2.8
4373,6,500
4373,7,13298
4373,8,1.04
4373,9,0.68
4373,10,0.09
4373,11,0.65
4373,12,0.1
4373,13,0.1
4373,14,6177
4373,15,1530
4373,16,1214
4373,17,1.26
4373,18,1.09
4373,19,72.20%
4373,20,16.70%
4373,21,7121
4373,22,4014
4373,23,1616
4373,24,431
4373,25,102
4373,26,14
4373,27,1874
4373,28,5193
4373,29,474
4373,30,1390
4373,31,86
4373,32,17
4373,33,1.01
14684,1,15232
14684,2,14642
14684,3,53.40%
14684,4,77
14684,5,6
14684,6,819
14684,7,22194
14684,8,1.04
14684,9,0.69
14684,10,0.15
14684,11,0.66
14684,12,0.1
14684,13,0.1
14684,14,10418
14684,15,1996
14684,16,1933
14684,17,1.03
14684,18,0.97
14684,19,71.70%
14684,20,12.80%
14684,21,11776
14684,22,6741
14684,23,2707
14684,24,818
14684,25,137
14684,26,15
14684,27,11629
14684,28,173
14684,29,772
14684,30,2397
14684,31,283
14684,32,41
14684,33,1.08
14929,1,9406
14929,2,9192
14929,3,51.20%
14929,4,75.9
14929,5,3.2
14929,6,521
14929,7,13676
14929,8,1.02
14929,9,0.69
14929,10,0.13
14929,11,0.67
14929,12,0.1
14929,13,0.1
14929,14,6327
14929,15,1376
14929,16,1486
14929,17,0.93
14929,18,0.99
14929,19,68.40%
14929,20,13.70%
14929,21,7349
14929,22,4013
14929,23,1682
14929,24,510
14929,25,111
14929,26,11
14929,27,7061
14929,28,335
14929,29,207
14929,30,1740
14929,31,74
14929,32,11
14929,33,1.06
12094,1,10684
12094,2,10684
12094,3,53.70%
12094,4,76.7
12094,5,3.8
12094,6,579
12094,7,15075
12094,8,1
12094,9,0.71
12094,10,0.13
12094,11,0.71
12094,12,0.11
12094,13,0.1
12094,14,7093
12094,15,1747
12094,16,1793
12094,17,0.97
12094,18,1.05
12094,19,72.80%
12094,20,16.20%
12094,21,7982
12094,22,4448
12094,23,1863
12094,24,631
12094,25,138
12094,26,13
12094,27,8025
12094,28,125
12094,29,541
12094,30,1883
12094,31,110
12094,32,16
12094,33,1.07
19114,1,10912
19114,2,10619
19114,3,59.00%
19114,4,73.7
19114,5,4.5
19114,6,593
19114,7,15953
19114,8,1.03
19114,9,0.68
19114,10,0.12
19114,11,0.67
19114,12,0.1
19114,13,0.11
19114,14,7390
19114,15,1438
19114,16,1519
19114,17,0.95
19114,18,0.96
19114,19,71.20%
19114,20,12.80%
19114,21,8563
19114,22,4750
19114,23,1926
19114,24,563
19114,25,134
19114,26,17
19114,27,8040
19114,28,270
19114,29,487
19114,30,1954
19114,31,157
19114,32,37
19114,33,1.05
9680,1,8741
9680,2,8534
9680,3,34.50%
9680,4,73.2
9680,5,4
9680,6,495
9680,7,12785
9680,8,1.02
9680,9,0.68
9680,10,0.12
9680,11,0.67
9680,12,0.09
9680,13,0.09
9680,14,5874
9680,15,1571
9680,16,1310
9680,17,1.2
9680,18,1.11
9680,19,72.50%
9680,20,18.30%
9680,21,6911
9680,22,3716
9680,23,1582
9680,24,458
9680,25,103
9680,26,15
9680,27,2520
9680,28,4060
9680,29,390
9680,30,1650
9680,31,114
9680,32,20
9680,33,1.01
15419,1,10605
15419,2,10125
15419,3,46.00%
15419,4,71.9
15419,5,2.7
15419,6,597
15419,7,15834
15419,8,1.05
15419,9,0.67
15419,10,0.12
15419,11,0.64
15419,12,0.1
15419,13,0.11
15419,14,7280
15419,15,1702
15419,16,1464
15419,17,1.16
15419,18,1.05
15419,19,70.60%
15419,20,15.00%
15419,21,8554
15419,22,4767
15419,23,1840
15419,24,553
15419,25,101
15419,26,19
15419,27,5060
15419,28,2964
15419,29,561
15419,30,1922
15419,31,105
15419,32,26
15419,33,1.06
5386,1,34583
5386,2,33286
5386,3,51.60%
5386,4,76.1
5386,5,3.6
5386,6,1887
5386,7,49607
5386,8,1.04
5386,9,0.7
5386,10,0.14
5386,11,0.67
5386,12,0.09
5386,13,0.1
5386,14,23725
5386,15,4451
5386,16,3989
5386,17,1.12
5386,18,0.98
5386,19,74.30%
5386,20,13.00%
5386,21,25882
5386,22,15411
5386,23,6187
5386,24,1777
5386,25,324
5386,26,26
5386,27,26889
5386,28,165
5386,29,1236
5386,30,5877
5386,31,434
5386,32,44
5386,33,1.01
9416,1,7278
9416,2,6855
9416,3,31.60%
9416,4,69.9
9416,5,2.9
9416,6,418
9416,7,10936
9416,8,1.06
9416,9,0.67
9416,10,0.11
9416,11,0.63
9416,12,0.09
9416,13,0.09
9416,14,5038
9416,15,1170
9416,16,869
9416,17,1.35
9416,18,1.07
9416,19,74.70%
9416,20,16.10%
9416,21,5898
9416,22,3309
9416,23,1295
9416,24,362
9416,25,67
9416,26,5
9416,27,2306
9416,28,3391
9416,29,256
9416,30,1272
9416,31,62
9416,32,19
9416,33,1.01
3183,1,16849
3183,2,16756
3183,3,42.30%
3183,4,81
3183,5,4.7
3183,6,899
3183,7,23232
3183,8,1.01
3183,9,0.73
3183,10,0.18
3183,11,0.72
3183,12,0.1
3183,13,0.08
3183,14,11300
3183,15,2845
3183,16,2903
3183,17,0.98
3183,18,1.07
3183,19,77.70%
3183,20,17.70%
3183,21,11932
3183,22,7121
3183,23,3040
3183,24,936
3183,25,191
3183,26,12
3183,27,12202
3183,28,168
3183,29,1356
3183,30,2848
3183,31,260
3183,32,23
3183,33,1.01
9911,1,13418
9911,2,12838
9911,3,46.90%
9911,4,75.7
9911,5,4.5
9911,6,746
9911,7,19847
9911,8,1.05
9911,9,0.68
9911,10,0.14
9911,11,0.65
9911,12,0.09
9911,13,0.1
9911,14,9209
9911,15,1709
9911,16,1726
9911,17,0.99
9911,18,0.95
9911,19,74.50%
9911,20,12.70%
9911,21,10638
9911,22,5999
9911,23,2372
9911,24,689
9911,25,137
9911,26,12
9911,27,9286
9911,28,699
9911,29,999
9911,30,2238
9911,31,198
9911,32,54
9911,33,1.01
11205,1,13896
11205,2,13273
11205,3,40.30%
11205,4,73.8
11205,5,5.8
11205,6,783
11205,7,20600
11205,8,1.05
11205,9,0.67
11205,10,0.13
11205,11,0.64
11205,12,0.09
11205,13,0.09
11205,14,9557
11205,15,2627
11205,16,2107
11205,17,1.25
11205,18,1.13
11205,19,72.70%
11205,20,18.20%
11205,21,11043
11205,22,6240
11205,23,2441
11205,24,744
11205,25,118
11205,26,14
11205,27,5770
11205,28,4686
11205,29,840
11205,30,2372
11205,31,238
11205,32,53
11205,33,1.08
11701,1,15351
11701,2,14425
11701,3,44.00%
11701,4,73.5
11701,5,5.7
11701,6,866
11701,7,23162
11701,8,1.06
11701,9,0.66
11701,10,0.13
11701,11,0.62
11701,12,0.09
11701,13,0.09
11701,14,10700
11701,15,1826
11701,16,1667
11701,17,1.1
11701,18,0.94
11701,19,70.30%
11701,20,10.60%
11701,21,12462
11701,22,7087
11701,23,2754
11701,24,699
11701,25,141
11701,26,19
11701,27,11159
11701,28,602
11701,29,1002
11701,30,2354
11701,31,214
11701,32,70
11701,33,1.06
17510,1,7287
17510,2,7168
17510,3,49.30%
17510,4,78.3
17510,5,4.2
17510,6,394
17510,7,10297
17510,8,1.02
17510,9,0.71
17510,10,0.13
17510,11,0.7
17510,12,0.09
17510,13,0.09
17510,14,4913
17510,15,1143
17510,16,1112
17510,17,1.03
17510,18,1.04
17510,19,68.50%
17510,20,15.60%
17510,21,5384
17510,22,3095
17510,23,1341
17510,24,403
17510,25,69
17510,26,5
17510,27,5234
17510,28,160
17510,29,527
17510,30,1185
17510,31,63
17510,32,146
17510,33,1.07
7,1,16356
7,2,15609
7,3,26.30%
7,4,69.4
7,5,2.4
7,6,938
7,7,24254
7,8,1.05
7,9,0.67
7,10,0.11
7,11,0.64
7,12,0.09
7,13,0.08
7,14,11183
7,15,2869
7,16,2320
7,17,1.24
7,18,1.1
7,19,77.60%
7,20,17.80%
7,21,13071
7,22,7197
7,23,2987
7,24,852
7,25,139
7,26,8
7,27,3259
7,28,9150
7,29,659
7,30,3027
7,31,242
7,32,29
7,33,1.01
15096,1,9112
15096,2,8874
15096,3,67.10%
15096,4,73.8
15096,5,2.9
15096,6,490
15096,7,13084
15096,8,1.03
15096,9,0.7
15096,10,0.11
15096,11,0.68
15096,12,0.1
15096,13,0.11
15096,14,6202
15096,15,1228
15096,16,1295
15096,17,0.95
15096,18,0.97
15096,19,72.40%
15096,20,13.40%
15096,21,6882
15096,22,3973
15096,23,1645
15096,24,495
15096,25,81
15096,26,8
15096,27,6985
15096,28,141
15096,29,339
15096,30,1592
15096,31,68
15096,32,15
15096,33,1.04
11064,1,12753
11064,2,12761
11064,3,42.00%
11064,4,80.9
11064,5,3.5
11064,6,690
11064,7,17971
11064,8,1
11064,9,0.71
11064,10,0.16
11064,11,0.71
11064,12,0.1
11064,13,0.09
11064,14,8488
11064,15,2103
11064,16,2238
11064,17,0.94
11064,18,1.04
11064,19,75.90%
11064,20,17.00%
11064,21,9483
11064,22,5304
11064,23,2280
11064,24,742
11064,25,147
11064,26,15
11064,27,9181
11064,28,264
11064,29,1124
11064,30,2054
11064,31,120
11064,32,30
11064,33,1.08
10186,1,8333
10186,2,8231
10186,3,40.30%
10186,4,78
10186,5,2.7
10186,6,462
10186,7,11695
10186,8,1.01
10186,9,0.71
10186,10,0.14
10186,11,0.7
10186,12,0.09
10186,13,0.09
10186,14,5627
10186,15,1358
10186,16,1270
10186,17,1.07
10186,18,1.07
10186,19,74.70%
10186,20,16.90%
10186,21,6068
10186,22,3556
10186,23,1536
10186,24,444
10186,25,82
10186,26,9
10186,27,5189
10186,28,1087
10186,29,533
10186,30,1437
10186,31,71
10186,32,33
10186,33,1.01
2007,1,16627
2007,2,16413
2007,3,50.90%
2007,4,77.1
2007,5,4.9
2007,6,931
2007,7,23802
2007,8,1.01
2007,9,0.7
2007,10,0.15
2007,11,0.69
2007,12,0.1
2007,13,0.09
2007,14,11195
2007,15,2524
2007,16,2631
2007,17,0.96
2007,18,1.01
2007,19,73.00%
2007,20,14.60%
2007,21,12607
2007,22,7101
2007,23,2981
2007,24,908
2007,25,185
2007,26,20
2007,27,11712
2007,28,578
2007,29,1109
2007,30,2834
2007,31,306
2007,32,60
2007,33,1.01
8242,1,28133
8242,2,27400
8242,3,51.50%
8242,4,74
8242,5,2.8
8242,6,1520
8242,7,40860
8242,8,1.03
8242,9,0.69
8242,10,0.12
8242,11,0.67
8242,12,0.1
8242,13,0.11
8242,14,19130
8242,15,3423
8242,16,3498
8242,17,0.98
8242,18,0.94
8242,19,73.20%
8242,20,12.10%
8242,21,21730
8242,22,12288
8242,23,5021
8242,24,1512
8242,25,278
8242,26,31
8242,27,21543
8242,28,142
8242,29,1295
8242,30,4887
8242,31,261
8242,32,82
8242,33,1.01
16820,1,9756
16820,2,9698
16820,3,53.00%
16820,4,77.8
16820,5,4.6
16820,6,518
16820,7,13917
16820,8,1.01
16820,9,0.7
16820,10,0.13
16820,11,0.7
16820,12,0.1
16820,13,0.09
16820,14,6526
16820,15,1617
16820,16,1679
16820,17,0.96
16820,18,1.05
16820,19,74.60%
16820,20,16.60%
16820,21,7391
16820,22,4098
16820,23,1769
16820,24,532
16820,25,111
16820,26,16
16820,27,7548
16820,28,104
16820,29,392
16820,30,1613
16820,31,93
16820,32,50
16820,33,1.06
8797,1,27664
8797,2,27288
8797,3,49.40%
8797,4,77.6
8797,5,5.1
8797,6,1525
8797,7,39802
8797,8,1.01
8797,9,0.7
8797,10,0.14
8797,11,0.69
8797,12,0.1
8797,13,0.08
8797,14,18614
8797,15,5206
8797,16,5272
8797,17,0.99
8797,18,1.1
8797,19,75.00%
8797,20,18.20%
8797,21,21188
8797,22,11785
8797,23,5005
8797,24,1451
8797,25,349
8797,26,24
8797,27,16840
8797,28,3643
8797,29,1891
8797,30,4802
8797,31,345
8797,32,196
8797,33,1.01
9410,1,16112
9410,2,15955
9410,3,52.80%
9410,4,76.6
9410,5,3.8
9410,6,855
9410,7,22891
9410,8,1.01
9410,9,0.7
9410,10,0.12
9410,11,0.7
9410,12,0.09
9410,13,0.09
9410,14,10860
9410,15,2554
9410,16,2734
9410,17,0.93
9410,18,1.03
9410,19,70.80%
9410,20,15.90%
9410,21,12031
9410,22,6917
9410,23,2851
9410,24,892
9410,25,183
9410,26,17
9410,27,10221
9410,28,2073
9410,29,816
9410,30,2795
9410,31,152
9410,32,100
9410,33,1.01
11538,1,7054
11538,2,6771
11538,3,52.70%
11538,4,72.3
11538,5,3.8
11538,6,400
11538,7,10511
11538,8,1.04
11538,9,0.67
11538,10,0.12
11538,11,0.64
11538,12,0.1
11538,13,0.13
11538,14,4838
11538,15,681
11538,16,652
11538,17,1.04
11538,18,0.89
11538,19,69.80%
11538,20,9.20%
11538,21,5673
11538,22,3145
11538,23,1253
11538,24,365
11538,25,67
11538,26,8
11538,27,5151
11538,28,25
11538,29,343
11538,30,1454
11538,31,87
11538,32,11
11538,33,1.04
7982,1,15196
7982,2,14676
7982,3,30.50%
7982,4,68.8
7982,5,2.2
7982,6,850
7982,7,22377
7982,8,1.04
7982,9,0.68
7982,10,0.1
7982,11,0.66
7982,12,0.09
7982,13,0.1
7982,14,10426
7982,15,2480
7982,16,1873
7982,17,1.32
7982,18,1.08
7982,19,73.50%
7982,20,16.30%
7982,21,11951
7982,22,6828
7982,23,2622
7982,24,802
7982,25,159
7982,26,15
7982,27,3874
7982,28,7273
7982,29,641
7982,30,3230
7982,31,135
7982,32,65
7982,33,1.01
12876,1,10534
12876,2,10188
12876,3,48.90%
12876,4,73.5
12876,5,4.5
12876,6,624
12876,7,15708
12876,8,1.03
12876,9,0.67
12876,10,0.15
12876,11,0.65
12876,12,0.11
12876,13,0.09
12876,14,7147
12876,15,1567
12876,16,1606
12876,17,0.98
12876,18,1
12876,19,76.30%
12876,20,13.30%
12876,21,8561
12876,22,4551
12876,23,1932
12876,24,546
12876,25,109
12876,26,9
12876,27,7484
12876,28,49
12876,29,931
12876,30,1899
12876,31,164
12876,32,16
12876,33,1.08
8786,1,16101
8786,2,15547
8786,3,34.00%
8786,4,71.6
8786,5,3.3
8786,6,892
8786,7,23804
8786,8,1.04
8786,9,0.68
8786,10,0.11
8786,11,0.65
8786,12,0.08
8786,13,0.07
8786,14,11015
8786,15,2992
8786,16,2625
8786,17,1.14
8786,18,1.11
8786,19,72.60%
8786,20,18.20%
8786,21,12789
8786,22,7131
8786,23,2872
8786,24,837
8786,25,161
8786,26,14
8786,27,3890
8786,28,8352
8786,29,815
8786,30,2845
8786,31,166
8786,32,72
8786,33,1.01
7980,1,8068
7980,2,7748
7980,3,29.80%
7980,4,68.7
7980,5,2.5
7980,6,468
7980,7,12127
7980,8,1.04
7980,9,0.67
7980,10,0.11
7980,11,0.64
7980,12,0.08
7980,13,0.08
7980,14,5555
7980,15,1436
7980,16,1231
7980,17,1.17
7980,18,1.09
7980,19,75.60%
7980,20,16.70%
7980,21,6572
7980,22,3661
7980,23,1391
7980,24,403
7980,25,86
7980,26,14
7980,27,1996
7980,28,3956
7980,29,496
7980,30,1549
7980,31,70
7980,32,6
7980,33,1.01
4959,1,26259
4959,2,24967
4959,3,51.30%
4959,4,74
4959,5,5.2
4959,6,1495
4959,7,39250
4959,8,1.05
4959,9,0.67
4959,10,0.15
4959,11,0.64
4959,12,0.08
4959,13,0.09
4959,14,18153
4959,15,3389
4959,16,3214
4959,17,1.05
4959,18,0.96
4959,19,73.70%
4959,20,12.20%
4959,21,21097
4959,22,11895
4959,23,4755
4959,24,1232
4959,25,244
4959,26,27
4959,27,18894
4959,28,728
4959,29,956
4959,30,4936
4959,31,510
4959,32,269
4959,33,1.01
13155,1,13678
13155,2,13110
13155,3,39.20%
13155,4,69.9
13155,5,2.9
13155,6,767
13155,7,20579
13155,8,1.04
13155,9,0.66
13155,10,0.11
13155,11,0.64
13155,12,0.09
13155,13,0.09
13155,14,9399
13155,15,2080
13155,16,1696
13155,17,1.23
13155,18,1.03
13155,19,72.10%
13155,20,14.40%
13155,21,11180
13155,22,6136
13155,23,2408
13155,24,713
13155,25,123
13155,26,19
13155,27,4808
13155,28,5901
13155,29,655
13155,30,2197
13155,31,135
13155,32,28
13155,33,1.05
8522,1,18921
8522,2,18300
8522,3,43.40%
8522,4,73.5
8522,5,3.5
8522,6,1083
8522,7,28153
8522,8,1.03
8522,9,0.67
8522,10,0.13
8522,11,0.65
8522,12,0.1
8522,13,0.11
8522,14,12947
8522,15,2381
8522,16,2328
8522,17,1.02
8522,18,0.95
8522,19,73.40%
8522,20,12.00%
8522,21,15206
8522,22,8446
8522,23,3296
8522,24,975
8522,25,206
8522,26,24
8522,27,13588
8522,28,345
8522,29,1334
8522,30,3423
8522,31,194
8522,32,52
8522,33,1.01
8744,1,12837
8744,2,12350
8744,3,45.90%
8744,4,73.6
8744,5,4.8
8744,6,751
8744,7,18931
8744,8,1.04
8744,9,0.68
8744,10,0.14
8744,11,0.65
8744,12,0.1
8744,13,0.09
8744,14,8799
8744,15,1548
8744,16,1650
8744,17,0.94
8744,18,0.93
8744,19,78.40%
8744,20,11.60%
8744,21,10132
8744,22,5668
8744,23,2357
8744,24,654
8744,25,112
8744,26,8
8744,27,9356
8744,28,107
8744,29,1035
8744,30,2079
8744,31,247
8744,32,34
8744,33,1.01
9069,1,15336
9069,2,15026
9069,3,36.30%
9069,4,70.2
9069,5,3.2
9069,6,865
9069,7,22686
9069,8,1.02
9069,9,0.68
9069,10,0.09
9069,11,0.66
9069,12,0.1
9069,13,0.09
9069,14,10342
9069,15,2683
9069,16,2403
9069,17,1.12
9069,18,1.08
9069,19,73.50%
9069,20,17.50%
9069,21,12344
9069,22,6570
9069,23,2770
9069,24,800
9069,25,184
9069,26,18
9069,27,4529
9069,28,7276
9069,29,684
9069,30,2673
9069,31,156
9069,32,45
9069,33,1.01
16946,1,9422
16946,2,9008
16946,3,49.10%
16946,4,77.7
16946,5,3.5
16946,6,519
16946,7,13706
16946,8,1.05
16946,9,0.69
16946,10,0.14
16946,11,0.66
16946,12,0.08
16946,13,0.09
16946,14,6584
16946,15,1215
16946,16,1055
16946,17,1.15
16946,18,0.98
16946,19,71.40%
16946,20,12.30%
16946,21,7122
16946,22,4369
16946,23,1695
16946,24,426
16946,25,85
16946,26,9
16946,27,7151
16946,28,196
16946,29,611
16946,30,1360
16946,31,107
16946,32,14
16946,33,1.07
12521,1,18525
12521,2,18493
12521,3,34.80%
12521,4,78.1
12521,5,3.8
12521,6,1008
12521,7,26196
12521,8,1
12521,9,0.71
12521,10,0.14
12521,11,0.71
12521,12,0.1
12521,13,0.07
12521,14,12438
12521,15,4580
12521,16,4507
12521,17,1.02
12521,18,1.25
12521,19,73.70%
12521,20,23.90%
12521,21,13758
12521,22,7860
12521,23,3315
12521,24,1040
12521,25,200
12521,26,23
12521,27,8744
12521,28,5652
12521,29,1303
12521,30,2440
12521,31,209
12521,32,238
12521,33,1.09
2826,1,34615
2826,2,34010
2826,3,39.70%
2826,4,73.9
2826,5,4.9
2826,6,1871
2826,7,49905
2826,8,1.02
2826,9,0.69
2826,10,0.12
2826,11,0.68
2826,12,0.08
2826,13,0.07
2826,14,23430
2826,15,6675
2826,16,6246
2826,17,1.07
2826,18,1.13
2826,19,72.60%
2826,20,19.20%
2826,21,26475
2826,22,14883
2826,23,6356
2826,24,1796
2826,25,363
2826,26,32
2826,27,12491
2826,28,14033
2826,29,1414
2826,30,6010
2826,31,598
2826,32,131
2826,33,1
8727,1,16371
8727,2,16030
8727,3,27.10%
8727,4,72.5
8727,5,3.2
8727,6,899
8727,7,23842
8727,8,1.02
8727,9,0.69
8727,10,0.12
8727,11,0.67
8727,12,0.09
8727,13,0.08
8727,14,11101
8727,15,2854
8727,16,2546
8727,17,1.12
8727,18,1.09
8727,19,72.50%
8727,20,17.50%
8727,21,12741
8727,22,7085
8727,23,2972
8727,24,856
8727,25,172
8727,26,16
8727,27,4556
8727,28,8300
8727,29,464
8727,30,2883
8727,31,170
8727,32,29
8727,33,1
16723,1,8983
16723,2,9034
16723,3,55.60%
16723,4,75.8
16723,5,4.5
16723,6,477
16723,7,12780
16723,8,0.99
16723,9,0.7
16723,10,0.13
16723,11,0.71
16723,12,0.11
16723,13,0.12
16723,14,5965
16723,15,1409
16723,16,1475
16723,17,0.96
16723,18,1.03
16723,19,71.30%
16723,20,16.00%
16723,21,6815
16723,22,3712
16723,23,1619
16723,24,514
16723,25,109
16723,26,11
16723,27,7153
16723,28,136
16723,29,268
16723,30,1313
16723,31,111
16723,32,43
16723,33,1.05
11307,1,7289
11307,2,7198
11307,3,49.50%
11307,4,75.9
11307,5,2.1
11307,6,401
11307,7,10552
11307,8,1.01
11307,9,0.69
11307,10,0.13
11307,11,0.68
11307,12,0.09
11307,13,0.09
11307,14,4915
11307,15,957
11307,16,962
11307,17,0.99
11307,18,0.97
11307,19,75.10%
11307,20,13.40%
11307,21,5637
11307,22,3120
11307,23,1307
11307,24,403
11307,25,79
11307,26,6
11307,27,5280
11307,28,163
11307,29,562
11307,30,1227
11307,31,56
11307,32,11
11307,33,1.04
8413,1,19118
8413,2,18363
8413,3,49.10%
8413,4,72
8413,5,2.5
8413,6,1072
8413,7,28513
8413,8,1.04
8413,9,0.67
8413,10,0.12
8413,11,0.64
8413,12,0.09
8413,13,0.11
8413,14,13202
8413,15,2448
8413,16,2283
8413,17,1.07
8413,18,0.96
8413,19,71.90%
8413,20,12.10%
8413,21,15311
8413,22,8655
8413,23,3386
8413,24,982
8413,25,160
8413,26,19
8413,27,15157
8413,28,102
8413,29,566
8413,30,3129
8413,31,166
8413,32,49
8413,33,1
7383,1,13308
7383,2,12620
7383,3,28.90%
7383,4,69.5
7383,5,3.8
7383,6,780
7383,7,20206
7383,8,1.05
7383,9,0.66
7383,10,0.12
7383,11,0.62
7383,12,0.09
7383,13,0.09
7383,14,9254
7383,15,2398
7383,16,1798
7383,17,1.33
7383,18,1.11
7383,19,73.90%
7383,20,17.40%
7383,21,10952
7383,22,6105
7383,23,2389
7383,24,635
7383,25,114
7383,26,11
7383,27,2972
7383,28,7363
7383,29,575
7383,30,2187
7383,31,176
7383,32,71
7383,33,1
3669,1,32510
3669,2,31989
3669,3,45.90%
3669,4,77.1
3669,5,5.1
3669,6,1781
3669,7,46956
3669,8,1.02
3669,9,0.69
3669,10,0.15
3669,11,0.68
3669,12,0.09
3669,13,0.09
3669,14,22063
3669,15,4286
3669,16,4249
3669,17,1.01
3669,18,0.97
3669,19,73.80%
3669,20,13.30%
3669,21,24893
3669,22,14090
3669,23,5872
3669,24,1766
3669,25,310
